archivo_publicado,proveedor,id_fuente,url_fuente,licencia,atribucion,clase_imagen,alternativa,etiquetas_es,etiquetas_en,usos
/assets/pictogramas/pictos-objetos/fruta.svg,Mulberry Symbols,fruit,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/fruit.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Fruta | Merendar | Sacar los ingredientes,Fruit | Afternoon snack | Get the ingredients out,juego:intruso-compra juego:construye-tu-tarde juego:separa-para-reciclar juego:la-compra imprimible:cocinar-una-receta
/assets/pictogramas/pictos-objetos/gorra.svg,Mulberry Symbols,cap,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/cap.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Gorra,Cap,juego:vistete-lluvia juego:vistete-para-el-tiempo
/assets/pictogramas/pictos-objetos/gorro.svg,Mulberry Symbols,bobble_hat,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/bobble_hat.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Gorro de lana,Woolly hat,juego:vistete-para-el-tiempo
/assets/pictogramas/pictos-objetos/hito-bus.svg,Mulberry Symbols,bus_single_decker,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/bus_single_decker.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Autobús | Ir en autobús,Bus | Go by bus,juego:ruta-al-autobus juego:la-ruta-del-medico imprimible:ir-en-autobus
/assets/pictogramas/pictos-objetos/hito-casa.svg,Mulberry Symbols,house,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/house.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Casa | Volver a casa | Llegar a casa,Home | Go back home | Get home,juego:ruta-al-autobus juego:la-ruta-del-medico juego:salir-con-el-perro juego:preparar-una-cita-medica juego:despues-de-un-dia-dificil imprimible:ir-en-autobus imprimible:ir-a-una-cita-medica imprimible:volver-a-casa
/assets/pictogramas/pictos-objetos/hito-destino.svg,Mulberry Symbols,school,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/school.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Llegar,Arrive,juego:ruta-al-autobus imprimible:ir-en-autobus
/assets/pictogramas/pictos-objetos/impermeable.svg,Mulberry Symbols,raincoat,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/raincoat.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Chubasquero,Raincoat,juego:vistete-lluvia juego:vistete-para-el-tiempo imprimible:vestirse-para-la-lluvia
/assets/pictogramas/pictos-objetos/informes.svg,Mulberry Symbols,new_document,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/new_document.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Papeles viejos | Informes y preguntas anotadas | Nómina,Old papers | Reports and written questions | Payslip,juego:separa-para-reciclar juego:preparar-una-cita-medica juego:ordenar-papeles
/assets/pictogramas/pictos-objetos/jersey.svg,Mulberry Symbols,jumper,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/jumper.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Jersey,Jumper,juego:vistete-lluvia juego:recoge-la-habitacion juego:empareja-sitio-objeto juego:vistete-para-el-tiempo
/assets/pictogramas/pictos-objetos/juguete.svg,Mulberry Symbols,teddy_bear,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/teddy_bear.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Un juguete,A toy,juego:prepara-tu-mochila juego:que-falta-al-salir juego:recoge-la-habitacion juego:la-compra
/assets/pictogramas/pictos-objetos/leche.svg,Mulberry Symbols,milk,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/milk.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Leche,Milk,juego:intruso-compra juego:empareja-sitio-objeto juego:separa-para-reciclar juego:la-compra
/assets/pictogramas/pictos-objetos/pan.svg,Mulberry Symbols,bread,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/bread.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Pan | Sacar el pan,Bread | Get out the bread,juego:intruso-compra juego:ordena-el-bocadillo juego:separa-para-reciclar juego:la-compra imprimible:preparar-un-bocadillo
/assets/pictogramas/pictos-objetos/papelera.svg,Mulberry Symbols,waste_paper_bin,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/waste_paper_bin.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Papelera | Tirar | Tirar a la papelera | Tirar los restos | Basura a la papelera | Sacarla del cubo | Orgánico,Waste bin | Throw away | Put it in the bin | Scrape the leftovers | Rubbish in the bin | Take it out of the bin | Food waste,juego:recoge-la-habitacion juego:ordenar-papeles juego:ordena-cuidado-menstrual juego:que-viene-cuidado-menstrual juego:ordena-recoger-la-mesa juego:que-falta-recoger-la-mesa juego:ordena-recoger-una-habitacion juego:que-viene-recoger-una-habitacion juego:ordena-sacar-la-basura juego:que-falta-sacar-la-basura juego:ordena-separar-para-reciclar juego:que-viene-separar-para-reciclar imprimible:rutina-cuidado-menstrual imprimible:rutina-recoger-la-mesa imprimible:rutina-recoger-una-habitacion imprimible:rutina-sacar-la-basura imprimible:rutina-separar-para-reciclar
/assets/pictogramas/pictos-objetos/ropa.svg,Mulberry Symbols,clothes_generic,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/clothes_generic.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Ropa usada | Sujetar la tela | Dejarlo todo junto | Sacar la ropa | Separar lo limpio de lo sucio | Ropa blanca | Ropa de color | Ropa delicada | Sacudirla | Coger una prenda | Ropa preparada,Worn clothes | Hold the fabric | Put it all together | Take out the clothes | Sort clean from dirty | Whites | Colours | Delicates | Shake it out | Take one item | Clothes ready,juego:recoge-la-habitacion juego:empareja-sitio-objeto juego:que-viene-atarse-los-cordones juego:ordena-abrochar-botones juego:que-viene-abrochar-botones juego:ordena-elegir-la-ropa juego:que-viene-elegir-la-ropa juego:ordena-preparar-la-ropa-del-dia-siguiente juego:que-viene-preparar-la-ropa-del-dia-siguiente juego:ordena-quitarse-la-ropa-y-dejarla-en-su-sitio juego:que-falta-quitarse-la-ropa-y-dejarla-en-su-sitio juego:que-viene-preparar-la-mochila juego:que-viene-salir-a-tiempo juego:que-falta-hacer-la-cama juego:ordena-clasificar-la-ropa juego:que-falta-clasificar-la-ropa juego:ordena-tender-la-ropa juego:que-falta-tender-la-ropa juego:ordena-doblar-la-ropa juego:que-falta-doblar-la-ropa juego:que-viene-subir-y-bajar-del-autobus-o-metro juego:ordena-dejar-preparadas-las-cosas-del-dia-siguiente juego:que-falta-dejar-preparadas-las-cosas-del-dia-siguiente juego:que-viene-descansar-antes-de-agotarte imprimible:rutina-elegir-la-ropa imprimible:rutina-preparar-la-ropa-del-dia-siguiente imprimible:rutina-quitarse-la-ropa-y-dejarla-en-su-sitio imprimible:rutina-clasificar-la-ropa imprimible:rutina-tender-la-ropa imprimible:rutina-dejar-preparadas-las-cosas-del-dia-siguiente
/assets/pictogramas/pictos-objetos/sandalias.svg,Mulberry Symbols,sandals,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/sandals.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Sandalias,Sandals,juego:vistete-lluvia juego:vistete-para-el-tiempo
/assets/pictogramas/pictos-objetos/television.svg,Mulberry Symbols,flatscreen_tv,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/flatscreen_tv.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Una tele,A TV,juego:prepara-tu-mochila juego:intruso-compra juego:mochila-del-finde juego:que-falta-al-salir juego:intruso-escritorio juego:la-compra juego:preparar-una-cita-medica
/assets/pictogramas/pictos/abrazo.svg,Mulberry Symbols,"hug_,_to","https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/hug_,_to.svg",CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Abrazo,Hug,
/assets/pictogramas/pictos/abrigo.svg,Mulberry Symbols,coat,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/coat.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Abrigo,Coat,juego:donde-pasa-esto juego:vistete-para-el-tiempo
/assets/pictogramas/pictos/agua.svg,Mulberry Symbols,water,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/water.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Enjuagarse con agua | Aclararse | Aclarar con agua | Poner agua,Rinse with water | Rinse off | Give water,juego:ordena-la-ducha juego:que-falta-dientes juego:dos-rutinas-mezcladas juego:lavarse-las-manos juego:ordena-cuidar-a-un-animal-de-compania juego:que-falta-cuidar-a-un-animal-de-compania imprimible:lavarse-los-dientes imprimible:lavarse-las-manos imprimible:ducharse imprimible:rutina-cuidar-a-un-animal-de-compania
/assets/pictogramas/pictos/andar.svg,Mulberry Symbols,"walk_,_to","https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/walk_,_to.svg",CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Cruzar andando | Dar un paseo | Ir al aula nueva | Ir andando o en transporte | Avanzar cuando avance la fila | Ir hacia allí,Walk across | Go for a walk | Walk to the next classroom | Walk or take transport | Move when the queue moves | Walk towards it,juego:cruzar-bien juego:construye-tu-tarde juego:primero-despues juego:cambiar-de-aula juego:ordena-transicion-casa-escuela-o-trabajo juego:que-viene-transicion-casa-escuela-o-trabajo juego:ordena-cruzar-por-el-paso-de-peatones juego:que-viene-cruzar-por-el-paso-de-peatones juego:ordena-esperar-el-turno juego:que-falta-esperar-el-turno juego:ordena-orientarse-en-un-lugar-conocido juego:que-falta-orientarse-en-un-lugar-conocido imprimible:cruzar-la-calle imprimible:rutina-transicion-casa-escuela-o-trabajo imprimible:rutina-cruzar-por-el-paso-de-peatones imprimible:rutina-esperar-el-turno imprimible:rutina-orientarse-en-un-lugar-conocido
/assets/pictogramas/pictos/auriculares.svg,Mulberry Symbols,headphones,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/headphones.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Auriculares (si te ayudan) | Ponerse protección auditiva si hace falta | Ponerse los auriculares | Llevar auriculares o gafas de sol,Headphones (if they help) | Use ear protection if you need it | Put on your headphones | Take headphones or sunglasses,juego:preparar-una-cita-medica juego:que-viene-vestirse-por-orden juego:que-falta-recoger-la-mesa juego:ordena-pasar-la-aspiradora juego:que-falta-pasar-la-aspiradora juego:ordena-salir-del-sitio-cuando-hay-sobrecarga juego:que-viene-salir-del-sitio-cuando-hay-sobrecarga juego:ordena-prepararse-para-el-dentista juego:que-viene-prepararse-para-el-dentista imprimible:rutina-pasar-la-aspiradora imprimible:rutina-salir-del-sitio-cuando-hay-sobrecarga imprimible:rutina-prepararse-para-el-dentista
/assets/pictogramas/pictos/autobus.svg,Mulberry Symbols,bus,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/bus.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Mirar cómo llegar | Mirar la línea y la parada | Bajar en tu parada | Subir | Ir,Check how to get there | Check the line and the stop | Get off at your stop | Get on | Travel there | Go,juego:planificar-una-quedada juego:primero-guardar-los-objetos-en-su-lugar juego:ordena-usar-el-transporte-publico juego:que-viene-usar-el-transporte-publico juego:ordena-subir-y-bajar-del-autobus-o-metro juego:que-viene-subir-y-bajar-del-autobus-o-metro juego:ordena-ir-a-una-cita-medica juego:que-viene-ir-a-una-cita-medica juego:ordena-prepararse-para-el-dentista juego:que-viene-prepararse-para-el-dentista imprimible:rutina-usar-el-transporte-publico imprimible:rutina-subir-y-bajar-del-autobus-o-metro imprimible:rutina-prepararse-para-el-dentista
/assets/pictogramas/pictos/bano.svg,Mulberry Symbols,toilet,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/toilet.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Ir al baño | Baño | Usar el váter | Cambiar en el baño | Ir al baño si hace falta,Go to the toilet | Bathroom | Use the toilet | Change in the toilet | Go to the toilet if you need to,juego:que-viene-manana juego:construye-tu-manana juego:checklist-noche juego:donde-pasa-esto juego:ordena-ir-al-bano juego:que-viene-ir-al-bano juego:ordena-cuidado-menstrual juego:que-viene-cuidado-menstrual juego:ordena-volver-a-la-cama-si-te-despiertas juego:que-viene-volver-a-la-cama-si-te-despiertas imprimible:manana-para-salir imprimible:rutina-cuidado-menstrual imprimible:rutina-volver-a-la-cama-si-te-despiertas
/assets/pictogramas/pictos/beber.svg,Mulberry Symbols,"drink_,_to","https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/drink_,_to.svg",CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Beber agua antes | Vaso de agua | Beber | Meter la bebida | Beber por la mañana | Beber al mediodía | Beber por la tarde | Poner agua | Beber agua | Beber un poco de agua | Tomarla con agua,Drink some water first | Glass of water | Drink | Put in the drink | Drink in the morning | Drink at midday | Drink in the afternoon | Put water there | Drink water | Drink a little water | Take it with water,juego:busca-lo-que-necesitas-para-salir juego:ordena-desayunar juego:que-viene-desayunar juego:ordena-preparar-la-comida-para-llevar juego:que-viene-preparar-la-comida-para-llevar juego:ordena-beber-agua-a-lo-largo-del-dia juego:que-falta-beber-agua-a-lo-largo-del-dia juego:ordena-preparar-el-escritorio juego:que-falta-preparar-el-escritorio juego:ordena-transicion-descanso-trabajo juego:que-viene-transicion-descanso-trabajo juego:ordena-volver-a-la-cama-si-te-despiertas juego:que-viene-volver-a-la-cama-si-te-despiertas juego:ordena-tomar-la-medicacion juego:que-falta-tomar-la-medicacion imprimible:rutina-desayunar imprimible:rutina-preparar-la-comida-para-llevar imprimible:rutina-beber-agua-a-lo-largo-del-dia imprimible:rutina-preparar-el-escritorio imprimible:rutina-transicion-descanso-trabajo imprimible:rutina-volver-a-la-cama-si-te-despiertas imprimible:rutina-tomar-la-medicacion
/assets/pictogramas/pictos/bici.svg,Mulberry Symbols,bicycle,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/bicycle.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",La bici,The bike,juego:prepara-tu-mochila juego:preparar-una-cita-medica
/assets/pictogramas/pictos/calendario.svg,Mulberry Symbols,calendar,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/calendar.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Dos días fuera | Mañana | Esta semana | Proponer otro día | Otro día | Mirar qué vas a hacer hoy | Mirar el calendario | Mirar el horario | Mirar el día y la hora | Mirar lo que hay que hacer | Mirar el día | Mirar a mitad de semana | Mirar qué va a cambiar,Two days away | Tomorrow | This week | Suggest another day | Another day | Check what you are doing today | Check the calendar | Check the timetable | Look at the timetable | Check the day and time | Look at what has to be done | Check the day | Check midweek | Look at what will change,juego:mochila-del-finde juego:organizar-los-deberes juego:cambio-de-plan juego:demasiadas-tareas juego:ordena-elegir-la-ropa juego:que-viene-elegir-la-ropa juego:ordena-cuidado-menstrual juego:que-viene-cuidado-menstrual juego:ordena-preparar-la-mochila juego:que-viene-preparar-la-mochila juego:que-viene-transicion-casa-escuela-o-trabajo juego:que-viene-usar-el-microondas-con-seguridad juego:que-viene-poner-la-lavadora juego:que-falta-preparar-el-escritorio juego:ordena-seguir-un-horario-del-dia juego:que-viene-seguir-un-horario-del-dia juego:ordena-ir-a-una-cita-medica juego:que-viene-ir-a-una-cita-medica juego:que-falta-seguir-una-cuenta-atras-visual juego:ordena-organizar-la-secuencia-de-la-tarde juego:que-falta-organizar-la-secuencia-de-la-tarde juego:ordena-prepararse-para-el-dentista juego:que-viene-prepararse-para-el-dentista juego:ordena-manejar-el-dinero-de-la-semana juego:que-viene-manejar-el-dinero-de-la-semana juego:ordena-prepararse-para-un-cambio-previsto juego:que-viene-prepararse-para-un-cambio-previsto imprimible:rutina-elegir-la-ropa imprimible:rutina-cuidado-menstrual imprimible:rutina-seguir-un-horario-del-dia imprimible:rutina-organizar-la-secuencia-de-la-tarde imprimible:rutina-prepararse-para-el-dentista imprimible:rutina-manejar-el-dinero-de-la-semana imprimible:rutina-prepararse-para-un-cambio-previsto
/assets/pictogramas/pictos/cama.svg,Mulberry Symbols,bed_time,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/bed_time.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Cama | Dormitorio | Sentarse en la cama | Estirar la sábana | Dejarlo en la cama | Ir a la cama | Taparse | Volver a la cama,Bed | Bedroom | Sit up in bed | Straighten the sheet | Leave it on the bed | Go to bed | Get under the covers | Go back to bed,juego:checklist-noche juego:donde-pasa-esto juego:ordena-levantarse juego:que-viene-levantarse juego:ordena-hacer-la-cama juego:que-falta-hacer-la-cama juego:que-falta-clasificar-la-ropa juego:que-viene-pagar juego:ordena-preparar-el-pijama juego:primero-preparar-el-pijama juego:ordena-acostarse juego:que-falta-acostarse juego:ordena-volver-a-la-cama-si-te-despiertas juego:que-viene-volver-a-la-cama-si-te-despiertas juego:que-viene-contestar-a-la-puerta-o-al-telefono imprimible:rutina-levantarse imprimible:rutina-hacer-la-cama imprimible:rutina-preparar-el-pijama imprimible:rutina-acostarse imprimible:rutina-volver-a-la-cama-si-te-despiertas
/assets/pictogramas/pictos/carpeta.svg,Mulberry Symbols,computer_folder,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/computer_folder.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Carpeta | Carpeta de la cita | Abrir la carpeta | Preparar una reunión | Guardar,Folder | Appointment folder | Open the folder | Prepare for a meeting | Keep,juego:prepara-tu-mochila juego:intruso-escritorio juego:empieza-por-uno juego:preparar-una-cita-medica juego:demasiadas-tareas juego:ordenar-papeles imprimible:preparar-la-mochila
/assets/pictogramas/pictos/cenar.svg,Mulberry Symbols,dinner,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/dinner.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Cenar | Cenar algo fácil,Have dinner | Eat something simple,juego:que-viene-manana juego:construye-tu-tarde juego:primero-despues juego:que-viene-noche juego:despues-de-un-dia-dificil imprimible:noche-antes-de-dormir imprimible:volver-a-casa
/assets/pictogramas/pictos/coche.svg,Mulberry Symbols,car,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/car.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Coche,Car,juego:busca-lo-del-bano
/assets/pictogramas/pictos/colegio.svg,Mulberry Symbols,school,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/school.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Hoy hay clase | Llegar,There is school today | Arrive,juego:prepara-tu-mochila juego:ordena-transicion-casa-escuela-o-trabajo juego:que-viene-transicion-casa-escuela-o-trabajo imprimible:rutina-transicion-casa-escuela-o-trabajo
/assets/pictogramas/pictos/comer.svg,Mulberry Symbols,"eat_,_to","https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/eat_,_to.svg",CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Al mediodía | Comer,At midday | Eat,juego:objeto-accion juego:antes-y-despues-de-comer juego:la-medicacion-de-hoy juego:ordena-desayunar juego:que-viene-desayunar juego:ordena-preparar-un-desayuno-sencillo juego:que-viene-preparar-un-desayuno-sencillo juego:ordena-usar-el-microondas-con-seguridad juego:que-viene-usar-el-microondas-con-seguridad imprimible:poner-y-recoger-la-mesa imprimible:rutina-desayunar imprimible:rutina-preparar-un-desayuno-sencillo imprimible:rutina-usar-el-microondas-con-seguridad
/assets/pictogramas/pictos/comida.svg,Mulberry Symbols,lunch_1,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/lunch_1.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Almuerzo,Packed lunch,juego:prepara-tu-mochila imprimible:preparar-la-mochila
/assets/pictogramas/pictos/desayunar.svg,Mulberry Symbols,breakfast_1,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/breakfast_1.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Desayunar | Preparar el desayuno,Have breakfast | Make breakfast,juego:que-viene-manana juego:construye-tu-manana juego:cual-es-el-primero juego:manana-de-lluvia juego:checklist-manana juego:que-viene-noche juego:ordena-desayunar juego:que-viene-desayunar imprimible:manana-para-salir imprimible:desayuno-sencillo imprimible:rutina-desayunar
/assets/pictogramas/pictos/descansar.svg,Mulberry Symbols,"relax_,_to","https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/relax_,_to.svg",CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Algo tranquilo | Descansar | Un minuto para respirar | Quedarte en casa y descansar | Respirar antes de llamar | Tumbarte un rato,Something calm | Rest | One minute to breathe | Stay home and rest | Breathe before calling | Lie down for a while,juego:construye-tu-tarde juego:primero-despues juego:la-ruta-del-medico juego:volver-del-descanso juego:preparar-una-cita-medica juego:cambio-de-plan juego:hacer-una-llamada juego:despues-de-un-dia-dificil imprimible:ir-a-una-cita-medica imprimible:hacer-una-llamada
/assets/pictogramas/pictos/despertarse.svg,Mulberry Symbols,"wake_up_,_to","https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/wake_up_,_to.svg",CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Despertarse,Wake up,juego:que-viene-manana juego:construye-tu-manana juego:ordena-levantarse juego:que-viene-levantarse imprimible:manana-para-salir imprimible:rutina-levantarse
/assets/pictogramas/pictos/despues.svg,Mulberry Symbols,despues,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/despues.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Después: lo opcional | Hacer el paso siguiente | Después | Qué viene ahora | Mirar qué viene,Then: the optional | Do the next step | Next | What comes next | Look at what comes next | Then,juego:ordena-salir-a-tiempo juego:que-viene-salir-a-tiempo juego:ordena-seguir-una-receta-visual-sencilla juego:que-viene-seguir-una-receta-visual-sencilla juego:ordena-seguir-un-horario-del-dia juego:que-viene-seguir-un-horario-del-dia juego:ordena-terminar-una-actividad juego:que-falta-terminar-una-actividad juego:ordena-cambiar-de-tarea juego:que-viene-cambiar-de-tarea juego:primero-primero-despues imprimible:rutina-salir-a-tiempo imprimible:rutina-seguir-una-receta-visual-sencilla imprimible:rutina-seguir-un-horario-del-dia imprimible:rutina-terminar-una-actividad imprimible:rutina-cambiar-de-tarea imprimible:rutina-primero-despues
